,entity,start,prizeusd,perf1,perf2,perf3,perf4,perf5
88,3,2014-07-08,38234.0,1720.2739276840612,1720.2739276840612,1720.2739276840612,1720.2739276840612,1720.2739276840612
89,3,2016-08-02,311557.0,1743.8838590134844,1764.460587416497,1703.9465586185534,1737.5400373022342,1695.8343703244047
90,3,2016-06-03,45000.0,1761.9799177048296,1782.5566461078422,1722.0426173098986,1713.93042901575,1755.6360959935794
91,3,2013-02-10,5000.0,1655.8486949750004,1655.8486949750004,1655.8486949750004,1655.8486949750004,1655.8486949750004
92,3,2016-02-25,105000.0,1769.2334990151228,1789.8102274181354,1729.2961986201917,1721.184010326043,1762.8896773038728
93,3,2014-03-29,8002.78,1760.9401225236197,1760.9401225236197,1760.9401225236197,1760.9401225236197,1760.9401225236197
94,3,2013-03-09,5000.0,1696.2125678952625,1696.2125678952625,1696.2125678952625,1696.2125678952625,1696.2125678952625
95,3,2013-09-11,6000.0,1929.5643025835668,1929.5643025835668,1929.5643025835668,1929.5643025835668,1929.5643025835668
96,3,2014-10-02,40360.0,1644.6769793759906,1705.989078822171,1693.1680834409613,1687.0158246621613,1644.0064871073544
97,3,2015-12-17,370200.0,1759.9186751734992,1780.4954035765118,1719.9813747785681,1711.8691864844195,1753.574853462249
98,3,2015-09-21,3000.0,1782.4360127089208,1803.0127411119333,1742.4987123139897,1689.7476861683817,1776.0921909976707
99,3,2016-08-23,1357.0,1739.763881318619,1760.3406097216316,1699.8265809236877,1766.1181231577145,1691.7143926295394
100,3,2017-01-12,200000.0,1709.8598644368694,1587.6285302093388,1584.2596464661312,1661.8103757477897,1643.1846109657486
101,3,2014-10-31,5535.0,1569.8422405810607,2066.672448949328,1656.1584013611407,1650.0061425823405,1569.1717483124244
102,3,2014-02-18,4825.0,1860.713098980579,1860.713098980579,1860.713098980579,1860.713098980579,1860.713098980579
103,3,2015-04-06,14935.0,1707.8052794039354,1846.411378285522,1667.8679790090043,1685.8727469339776,1701.4614576926854
104,3,2015-04-20,41812.0,1697.5741807587667,1836.180279640353,1657.6368803638354,1675.6416482888087,1691.2303590475165
105,4,2015-01-29,30575.0,1721.1710719835578,1828.7662656559366,1705.2614765076598,1721.1710719835578,1721.1710719835578
106,4,2015-02-23,0.0,1700.330049299993,1706.8361003187406,1576.1449228283604,1700.330049299993,1700.330049299993
107,4,2015-01-05,3550.0,1724.2752076695876,1831.8704013419665,1724.2752076695876,1724.2752076695876,1724.2752076695876
108,4,2015-12-25,7741.0,1811.9041400670662,1818.4101910858137,1687.7190135954334,1811.9041400670662,1811.9041400670662
109,4,2016-10-16,1451.8,1664.2886774100114,1710.069070052238,1562.231045051678,1774.1909766299773,1486.2778246784703
110,4,2016-05-18,14000.0,1576.1427058839558,2028.2305880229615,2096.1302631738217,1784.8674279347952,1784.8674279347952
111,4,2016-09-23,42000.0,1669.9814354610942,1715.761828103321,1567.923803102761,1779.8837346810603,1491.9705827295534
112,4,2017-03-15,0.0,1646.8179227257071,1526.9773172205637,1544.760290367374,1468.8070699941663,1756.7202219456733
113,4,2014-09-12,0.0,1701.512576185865,1809.107769858244,1701.512576185865,1701.512576185865,1701.512576185865
114,4,2015-10-16,20030.4,1818.5440358443157,1825.0500868630634,1694.358909372683,1818.5440358443157,1818.5440358443157
115,4,2015-04-11,8022.5,1711.5394739963285,1718.045525015076,1587.3543475246956,1711.5394739963285,1711.5394739963285
116,4,2015-10-03,286622.1,1837.151870497876,1843.6579215166234,1712.966744026243,1837.151870497876,1837.151870497876
117,4,2015-11-13,202500.0,1806.0191300327888,1812.5251810515363,1681.834003561156,1806.0191300327888,1806.0191300327888
118,4,2014-10-25,8033.0,1710.9541822523886,1818.5493759247674,1710.9541822523886,1710.9541822523886,1710.9541822523886
119,4,2015-05-09,8055.0,1780.5217992080236,1787.027850226771,1656.336672736391,1780.5217992080236,1780.5217992080236
120,4,2016-06-30,0.0,1567.5237026362518,2019.6115847752576,2087.511259926118,1776.2484246870913,1776.2484246870913
121,4,2014-11-01,8254.0,1714.7682164066077,1822.3634100789866,1714.7682164066077,1714.7682164066077,1714.7682164066077
122,4,2015-06-03,12090.75,1795.7882475053095,1802.294298524057,1671.6031210336769,1795.7882475053095,1795.7882475053095
123,4,2015-05-07,12102.75,1754.420992493272,1760.9270435120195,1630.2358660216394,1754.420992493272,1754.420992493272
124,4,2015-10-26,220183.04,1808.8299061739842,1815.3359571927317,1684.6447797023516,1808.8299061739842,1808.8299061739842
125,4,2016-07-02,22540.5,1557.9558296529815,2010.0437117919873,2077.9433869428476,1766.680551703821,1766.680551703821
126,4,2014-12-06,12932.8,1712.7761777062262,1820.371371378605,1712.7761777062262,1712.7761777062262,1712.7761777062262
127,4,2016-07-23,30000.0,1551.2111032984383,2003.2989854374441,2071.1986605883044,1759.9358253492778,1759.9358253492778
128,4,2016-01-01,0.0,1809.9356808186303,1816.4417318373778,1685.7505543469974,1809.9356808186303,1809.9356808186303
129,4,2016-09-20,14983.0,1673.3311264499334,1719.1115190921603,1571.2734940916002,1783.2334256698996,1495.3202737183926
130,4,2015-07-27,2856590.0,1819.92219266364,1826.4282436823876,1695.7370661920074,1819.92219266364,1819.92219266364
131,4,2016-02-25,30000.0,1807.5089547300554,1814.0150057488029,1683.3238282584225,1807.5089547300554,1807.5089547300554
132,4,2015-04-06,0.0,1695.4858729791536,1701.991923997901,1571.300746507521,1695.4858729791536,1695.4858729791536
133,4,2016-07-20,0.0,1553.5403439413944,2005.6282260804005,2073.527901231261,1762.2650659922342,1762.2650659922342
134,4,2015-12-17,0.0,1814.096533896387,1820.6025849151345,1689.9114074247543,1814.096533896387,1814.096533896387
135,4,2015-04-14,23947.5,1737.5086823935555,1744.014733412303,1613.3235559219227,1737.5086823935555,1737.5086823935555
136,5,2015-12-25,30965.0,1701.493005749057,1550.587219214747,1568.3529590198514,1824.2856463238268,1680.3507868506724
137,5,2016-05-18,14000.0,1714.8054952155956,1563.8997086812856,1696.6363177249611,1755.4342382829407,1492.794059470284
138,5,2016-06-30,0.0,1699.37753854339,1548.47175200908,1681.2083610527557,1740.0062816107352,1477.3661027980788
139,5,2016-07-06,10101.6,1698.1335132684162,1547.2277267341062,1679.964335777782,1738.7622563357613,1476.122077523105
140,5,2016-07-21,7500.0,1695.3538584391779,1544.448071904868,1473.3424226938664,1735.982601506523,1677.1846809485435
141,5,2016-03-19,1527.5,1706.0479224054538,1555.1421358711436,1687.8787449148194,1746.6766654727987,1484.0364866601424
142,5,2016-06-13,7494.5,1700.4954516616829,1549.5896651273729,1682.3262741710485,1741.124194729028,1478.4840159163714
143,6,2014-06-16,0.0,2018.8008321391344,1484.5848199638767,1484.5848199638767,1484.5848199638767,1484.5848199638767
144,6,2014-05-24,801.55,2016.7052034364165,1482.4891912611588,1482.4891912611588,1482.4891912611588,1482.4891912611588
145,6,2014-07-08,0.0,2013.6975821790031,1479.4815700037454,1479.4815700037454,1479.4815700037454,1479.4815700037454
146,6,2014-06-02,160.0,2021.8190006765542,1487.6029885012967,1487.6029885012967,1487.6029885012967,1487.6029885012967
147,7,2014-03-03,41000.0,1698.397813828829,1627.256190964676,1715.2059419908906,1751.8100706505315,1698.397813828829
148,7,2014-10-06,27334.0,1945.478864996654,2254.916516800871,1787.1329972473595,1897.7800852477344,1844.3678284260318
149,7,2015-01-29,152876.0,1959.7447028924457,2269.1823546966625,1801.3988351431515,2149.3380701313126,1655.9655500794954
150,7,2014-09-25,3224.0,1925.6400871033084,2235.077738907525,1767.2942193540139,1877.9413073543888,1824.5290505326861
151,7,2015-01-21,265378.215,1962.8807078435168,2272.318359647734,1804.5348400942225,2152.474075082384,1659.1015550305665
152,7,2014-04-26,8700.0,1851.067104216417,1678.814444781642,1739.473023309355,1803.3683244674974,1749.956067645795
153,7,2014-06-28,10545.0,1864.887839250066,1692.635179815291,1753.293758343004,1817.1890595011464,1763.7768026794438
154,7,2015-06-20,14810.0,1992.2287927659177,2301.6664445701344,1833.8829250166234,2181.8221600047846,1688.4496399529673
155,7,2014-10-09,14101.0,1957.1194682316661,2266.557120035883,1798.7736004823719,1909.4206884827465,1856.0084316610441
156,7,2015-11-13,30000.0,1740.6388998272519,1630.6795020558707,1736.323294716383,1740.6388998272519,1520.0624640189594
157,7,2014-04-01,1852.0,1850.4031615550264,1678.1505021202513,1738.8090806479643,1802.7043818061068,1749.2921249844044
158,7,2015-10-16,284954.02,1743.4899724720142,1633.5305747006332,1739.1743673611456,1743.4899724720142,1522.913536663722
159,7,2015-06-03,29017.8,1988.414016367577,2297.851668171794,1830.0681486182827,2178.007383606444,1684.6348635546267
160,7,2014-03-07,3000.0,1826.8000228979527,1654.5473634631776,1630.7744232309917,1779.101243149033,1725.6889863273307
161,7,2014-09-18,7000.0,1915.359134445714,2224.796786249931,1757.0132666964198,1867.6603546967945,1814.2480978750918
162,7,2014-08-15,32757.0,1908.2338979488063,2217.671549753023,1901.5733336941232,1860.5351181998867,1807.122861378184
163,7,2015-03-09,21000.0,1992.7714881822067,2302.209139986424,1834.4256204329126,2182.364855421074,1688.9923353692566
164,7,2014-07-08,655439.0,1861.482111106574,1689.229451671799,1749.888030199512,1813.7833313576543,1760.371074535952
165,7,2015-07-27,221155.0,1969.4056437897652,2278.843295593982,1811.059776040471,2158.999011028632,1665.626490976815
166,7,2014-12-03,77728.0,1953.7852953952909,2263.222947199508,1795.4394276459966,1906.0865156463715,1852.6742588246689
167,7,2015-05-13,9509.0,1990.2303428155965,2299.6679946198133,1831.8844750663022,2179.8237100544634,1686.4511900026462
168,7,2014-03-29,3201.11,1848.8206904062488,1676.5680309714737,1737.2266094991867,1801.1219106573292,1747.7096538356266
169,7,2014-10-02,88792.0,1919.623941826148,2229.0615936303648,1761.2780740768535,1871.9251620772284,1818.5129052555258
170,7,2014-09-05,32416.0,1905.6587659303639,2215.096417734581,1747.3128981810696,1857.9599861814443,1804.5477293597419
171,8,2014-10-06,0.0,1629.110671406207,1629.110671406207,1629.110671406207,1593.1997058051136,1629.110671406207
172,8,2015-11-28,24458.0,1748.2059501203473,1660.947444717208,1635.9052018115424,1660.947444717208,1691.4612825679521
173,8,2014-09-25,2015.0,1578.7695521032822,1578.7695521032822,1578.7695521032822,1578.7695521032822,1578.7695521032822
174,8,2016-03-19,195274.13,1753.2407499187916,1640.940001609987,1665.9822445156524,1665.9822445156524,1696.4960823663966
175,8,2017-05-30,2000.0,1604.458628663395,1452.360153692144,1634.2123693267833,1596.4992193727173,1634.2123693267833
176,8,2016-05-09,30000.0,1751.4262121502754,1639.1254638414705,1664.1677067471362,1664.1677067471362,1694.6815445978802
177,8,2016-06-17,314545.04,1749.734317069867,1637.4335687610621,1662.4758116667279,1662.4758116667279,1692.989649517472
178,8,2016-04-22,12500.0,1750.8331641056875,1638.5324157968826,1663.5746587025483,1663.5746587025483,1694.0884965532923
179,8,2017-02-11,8000.0,1606.1171949299885,1651.8056193767948,1591.6420396238013,1635.8709355933768,1635.8709355933768
180,8,2016-01-27,0.025,1757.27715154452,1644.976403235715,1670.0186461413807,1670.0186461413807,1700.5324839921248
181,8,2016-11-10,2000.0,1610.7133592392345,1656.4017836860407,1596.2382039330473,1640.4670999026227,1640.4670999026227
182,8,2016-01-13,302227.0167,1767.9326087758525,1655.6318604670478,1680.6741033727133,1680.6741033727133,1711.1879412234573
183,8,2016-07-21,7500.0,1736.2585764289963,1623.9578281201914,1649.000071025857,1649.000071025857,1679.5139088766011
184,8,2016-12-03,62500.0,1608.021555562732,1653.7099800095382,1593.5464002565448,1637.7752962261202,1637.7752962261202
185,8,2015-07-27,221155.0,1666.6219375022915,1618.7305734190318,1618.7305734190318,1618.7305734190318,2132.9985646469827
186,8,2016-08-02,0.0,1729.8332953998934,1617.5325470910884,1642.5747899967541,1642.5747899967541,1673.0886278474982
187,8,2016-06-03,45000.0,1747.2295181550232,1634.9287698462185,1659.9710127518842,1659.9710127518842,1690.4848506026283
188,8,2016-02-25,202500.0,1754.1435334645748,1641.8427851557701,1666.8850280614356,1666.8850280614356,1697.3988659121799
189,9,2016-01-19,124154.035,1715.7316331118807,1737.8660436795233,1763.4813678675255,2043.1615097582162,1538.1057906121018
190,9,2016-12-17,28738.0,1765.0723482569067,1922.2396038122495,1626.2192092043883,1689.0873080679078,1707.720261968848
191,9,2017-06-14,1000.0,1956.421786038607,1511.1976843535735,1659.9556557709448,1712.10826800883,1532.1918819592531
192,9,2015-11-28,0.0,1964.0769158719888,1702.0842386383715,1745.438041274383,2025.1181831650738,1717.0727887652922
193,9,2017-01-20,0.0,1754.9360690368915,1912.1033245922342,1616.082929984373,1697.5839827488328,1678.9510288478923
194,9,2017-01-06,125000.0,1754.0181665924824,1911.1854221478254,1615.1650275399643,1678.0331264034835,1696.666080304424
195,9,2015-10-26,0.0,1703.0068565588085,1676.3933240444098,1712.8524497501385,1992.5325916408292,1684.4871972410476
196,9,2016-07-06,7550.8,1727.375131426444,1884.5423869817869,1564.302657729923,1670.0230451383854,1651.390091237445
197,9,2016-07-21,15000.0,1757.5083771444433,1914.675632699786,1594.4359034479226,1700.1562908563847,1681.5233369554444
198,9,2017-02-23,7500.0,1752.7516366675575,1909.9188922229002,1613.8984976150393,1695.3995503794988,1676.7665964785585
199,9,2016-12-03,250000.0,1767.1273386140826,1924.2945941694254,1628.2741995615645,1691.1422984250837,1709.775252326024
200,9,2016-08-02,3427126.0,1775.8935230298866,1933.0607785852294,1612.8210493333659,1718.541436741828,1699.9084828408877
201,9,2017-08-02,370319.0,1948.6628411209138,1503.4387394358803,1652.1967108532515,1704.3493230911367,1524.4329370415599
202,9,2017-04-24,62500.0,1960.405890573158,1515.1817888881249,1716.0923725433813,1536.1759864938044,1598.1577856393108
203,9,2016-06-03,45000.0,1734.8332515364377,1892.0005070917807,1571.760777839917,1677.4811652483793,1658.8482113474388
204,9,2015-12-09,114866.025,1698.491524504855,1697.568906584418,1740.9227092204296,2020.6028511111203,1515.547131965006
205,9,2016-07-13,101044.035,1724.8160388312203,1881.983294386563,1561.7435651346996,1667.4639525431617,1648.8309986422214
206,9,2016-11-16,3500.0,1769.736015574427,1926.9032711297698,1630.8828765219089,1693.750975385428,1712.3839292863684
207,9,2015-12-17,0.0,2034.1061220254564,1702.887456624488,1745.3186413400629,2024.9987832307534,1519.9430640846392
208,9,2017-05-30,5000.0,1958.4316273594484,1513.2075256744151,1661.9654970917861,1714.1181093296716,1534.2017232800945
209,10,2015-01-29,45863.0,1697.8548769540946,1496.089581416271,1598.5114813952364,1506.313383040994,1871.767522958558
210,10,2015-02-23,0.0,1736.389249237961,1687.5134784536285,1893.719911589032,1872.9990003360642,1910.3018952424243
211,10,2015-12-25,61929.0,1722.1645003888057,1826.2445549178988,1826.2445549178988,1886.5464271114774,1642.3722229361426
212,10,2016-10-16,0.0,2071.8003922877047,1611.6007113706469,1593.4607358118808,1653.7626080054595,1574.1826143271194
213,10,2016-05-18,14000.0,1784.2672329267975,1784.2672329267975,1648.2798450220782,1844.5691051203764,2016.233041762492
214,10,2016-09-23,35000.0,2164.243954500873,1685.9042980250492,1685.9042980250492,1746.206170218628,1666.6261765402878
215,10,2015-04-11,0.0,1728.3127196331845,1700.5405440086158,1885.6433819842557,1864.9224707312876,1902.2253656376479
216,10,2016-04-22,12500.0,1875.5746749239568,1815.272802730378,1815.272802730378,1679.2854148256586,2047.2386115660724
217,10,2015-11-13,255000.0,1726.8117513273342,1830.891805856427,1830.891805856427,1891.193678050006,1647.0194738746711
218,10,2016-06-30,0.0,1792.161107357301,1792.161107357301,1656.1737194525817,1852.46297955088,2024.1269161929954
219,10,2015-06-03,12090.75,1747.2442790036687,1719.4721033791,1904.5749413547398,1883.8540301017717,1921.156925008132
220,10,2015-05-07,20171.25,1749.9383770900652,1722.1662014654964,1907.2690394411363,1886.5481281881682,1923.8510230945285
221,10,2016-01-27,0.45,1717.5738794313845,1821.6539339604776,1821.6539339604776,1881.9558061540563,1637.7816019787217
222,10,2015-10-26,220183.12,1720.5124179136567,1824.5924724427498,1824.5924724427498,1640.7201404609937,1884.8943446363285
223,10,2016-11-10,12000.0,2069.1455596773717,1608.9458787603141,1590.805903201548,1651.1077753951267,1571.5277817167869
224,10,2016-01-01,30736.0,1720.0903888095227,1824.1704433386158,1824.1704433386158,1884.4723155321944,1640.2981113568596
225,10,2016-09-20,8989.8,2254.882884352515,1776.5432278766912,1776.5432278766912,1836.8451000702698,1757.2651063919297
226,10,2016-12-03,62500.0,2056.5360437585955,1596.336362841538,1578.1963872827719,1638.4982594763505,1558.9182657980105
227,10,2015-07-27,1197925.0,1753.0378925888122,1725.2657169642434,1910.3685549398833,1889.6476436869152,1926.9505385932755
228,10,2016-08-02,934761.0,1643.2265589293197,1779.213946834039,1779.213946834039,1839.515819027618,2011.1797556697334
229,10,2016-02-25,45000.0,1714.8262514534342,1818.9063059825273,1818.9063059825273,1879.208178176106,1635.0339740007712
230,10,2015-12-09,114866.035,1724.4814118217482,1828.5614663508413,1828.5614663508413,1888.8633385444202,1644.6891343690854
231,10,2016-11-16,2500.0,2066.490727067039,1606.2910461499816,1588.1510705912156,1648.4529427847942,1568.8729491064541
232,10,2015-04-06,0.0,1715.285654078197,1485.20978788123,1872.6163164292682,1851.8954051763003,1889.1983000826604
233,10,2015-04-14,3193.0,1736.6004593166451,1708.8282836920766,1893.9311216677163,1873.2102104147484,1910.5131053211085
234,10,2016-10-05,7340.0,2146.1039789421066,1779.1507748191777,1667.764322466283,1728.0661946598618,1648.4862009815217
235,11,2016-11-25,45000.0,2074.151726413926,1756.345102586533,2129.737017447361,1642.0739525310535,1690.4055021350687
236,11,2016-10-11,10000.0,2076.6050024232427,1758.7983785958497,1652.0828067050486,1644.5272285403703,1692.8587781443855
237,11,2016-10-17,0.0,2076.3897560222345,1758.5831321948413,1651.8675603040401,1644.3119821393618,1692.643531743377
238,11,2016-07-03,0.0,2106.4479783681463,1788.6413545407531,1681.9257826499518,1674.3702044852737,1722.7017540892887
239,11,2016-08-02,103852.0,2097.3861924306493,1779.5795686032561,1672.8639967124548,1665.3084185477767,1713.6399681517917
240,11,2016-08-23,6785.0,2092.534891121326,1774.7282672939325,1668.0126954031314,1660.457117238453,1708.7886668424683
241,12,2013-11-04,0.0,1620.1029532052823,1598.8931423049821,1558.9827819869681,1620.1029532052823,1665.0548193014256
242,12,2014-03-03,19500.0,1837.8375075360411,1844.107504147612,1805.6360901250237,1853.7053446874852,1828.1901412449972
243,12,2014-10-06,44668.0,1617.9616937939704,2045.3907902009407,2006.9193761783524,2054.9886307408137,2029.4734272983258
244,12,2013-05-28,3000.0,1648.3377993614665,1648.3377993614665,1648.3377993614665,1598.0701590262456,1648.3377993614665
245,12,2016-01-19,124154.35,2047.2905688683554,1886.1683195611085,2079.468322168211,1690.5106397838292,2102.0223732881846
246,12,2016-12-17,114952.0,2009.8346635364535,1888.1657954025252,2093.3811323602854,2051.3626230467917,1486.2495941345665
247,12,2013-06-28,0.0,1651.4441772118666,1651.4441772118666,1651.4441772118666,1601.1765368766457,1651.4441772118666
248,12,2013-05-04,0.0,1570.0383156234357,1570.0383156234357,1519.7706752882148,1570.0383156234357,1570.0383156234357
249,12,2015-01-29,1284158.0,1658.680388702557,1854.3380684798362,2047.638071086939,1954.515629127237,2070.1921222069122
250,12,2017-03-27,0.06,2002.611229754741,1880.9423616208126,2086.1576985785728,2044.139189265079,1479.026160352854
251,12,2013-10-17,0.0,1627.5220757821617,1606.3122648818614,1566.4019045638474,1627.5220757821617,1672.473941878305
252,12,2014-04-25,0.0,1923.3612541818493,2038.224987139684,1999.7535731170956,2047.822827679557,2022.307624237069
253,12,2015-01-05,8550.0,1607.9828138422508,1803.6404936195302,1996.9404962266328,1903.818054266931,2019.4945473466064
254,12,2014-09-25,8866.0,1619.7804183923397,2047.20951479931,2008.7381007767217,2056.8073553391832,2031.292151896695
255,12,2015-01-21,265378.475,1647.5534155238724,1843.2110953011518,2036.5110979082544,1943.3886559485527,2059.065149028228
256,12,2016-03-19,195274.24,2048.56856030274,1887.4463109954931,2080.746313602596,1691.7886312182138,2103.300364722569
257,12,2017-01-20,62937.0,2007.7385514065936,1886.0696832726653,2091.2850202304253,2049.2665109169316,1484.1534820047068
258,12,2013-06-15,3868.5,1650.6205664161914,1650.6205664161914,1600.3529260809705,1650.6205664161914,1650.6205664161914
259,12,2012-11-22,7549.5,1632.7838280505566,1632.7838280505566,1632.7838280505566,1632.7838280505566,1632.7838280505566
260,12,2016-05-09,20000.0,2027.077732869766,1871.362534107043,1747.3975909790754,1675.7048543297637,2087.2165878341193
261,12,2017-06-04,100000.0,2030.8960246847987,1909.2271565508702,2114.4424935086304,2072.4239841951367,1507.3109552829117
262,12,2014-06-28,42180.0,1940.1443426611322,2055.0080756189673,2016.5366615963785,2064.60591615884,2039.090712716352
263,12,2015-06-20,59241.0,1661.589060598365,1857.2467403756443,2050.5467429827468,1957.4243010230452,2073.10079410272
264,12,2014-10-09,28202.0,1626.9349696232214,2054.3640660301917,2015.8926520076031,2063.9619065700645,2038.4467031275767
265,12,2015-10-03,286622.05,2023.8952892976304,1867.1689721100167,2060.4689747171196,1671.5112923327374,2083.023025837093
266,12,2013-10-31,7500.0,1622.4299570750763,1601.2201461747761,1561.3097858567621,1667.3818231712196,1622.4299570750763
267,12,2013-10-21,0.0,1614.4575535661243,1593.247742665824,1553.33738234781,1614.4575535661243,1659.4094196622675
268,12,2015-11-13,315000.0,2019.0111906633742,1862.2848734757606,2055.584876082863,1666.6271936984813,2078.138927202837
269,12,2012-10-22,0.0,1634.8991983038939,1634.8991983038939,1634.8991983038939,1634.8991983038939,1634.8991983038939
270,12,2014-04-01,29629.0,1891.2091804601832,2006.0729134180178,1967.6014993954295,2015.670753957891,1990.1555505154029
271,12,2013-11-22,2739.0,1615.523131046923,1594.3133201466228,1554.4029598286088,1615.523131046923,1660.4749971430665
272,12,2014-02-04,14000.0,1698.7314323990813,1692.4614357875103,1660.260018376493,1708.3292729389543,1682.8140694964663
273,12,2015-10-16,284954.24,2021.7172167813192,1864.9908995937055,2058.290902200808,1669.3332198164262,2080.8449533207818
274,12,2016-09-28,112500.0,2021.714088004901,1900.0452198709725,2105.2605568287327,2063.242047515239,1498.129018603014
275,12,2017-07-05,12500.0,2028.5784520139573,1906.9095838800288,2112.124920837789,2070.1064115242953,1504.9933826120703
276,12,2016-01-27,0.2,2054.0084067984926,1892.8861574912457,2086.1861600983484,1697.2284777139664,2108.7402112183217
277,12,2014-03-07,10000.0,1618.9259608986088,1952.701240493876,1914.2298264712874,1962.2990810337487,1936.783877591261
278,12,2014-09-18,2000.0,1638.4163319914496,2065.84542839842,2027.3740143758314,2075.443268938293,2049.9280654958047
279,12,2013-12-04,0.0,1611.443261122967,1590.2334502226668,1550.3230899046528,1611.443261122967,1656.3951272191102
280,12,2016-11-10,8000.0,2018.3914562922682,1896.72258815834,2101.9379251161,2059.9194158026066,1494.8063868903814
281,12,2012-09-10,3000.0,1631.1790110693937,1631.1790110693937,1631.1790110693937,1631.1790110693937,1631.1790110693937
282,12,2012-12-12,0.0,1566.831916215457,1566.831916215457,1566.831916215457,1566.831916215457,1566.831916215457
283,12,2013-05-20,0.0,1608.2891978572718,1608.2891978572718,1558.021557522051,1608.2891978572718,1608.2891978572718
284,12,2013-06-19,7000.0,1656.2501273668545,1656.2501273668545,1656.2501273668545,1605.9824870316336,1656.2501273668545
285,12,2016-01-13,302227.2,2031.8442699154202,1870.7220206081734,2064.022023215276,1675.064340830894,2086.5760743352494
286,12,2016-07-21,15000.0,1697.7849361120393,1893.4426158893186,2098.657952847079,2056.639443533585,2109.296669616395
287,12,2014-08-15,105291.0,1639.8899235257784,2067.3190199327487,2028.8476059101604,2076.916860472622,2051.4016570301337
288,12,2014-03-05,26000.0,1799.5088503994511,1945.2185407182342,1906.7471266956459,1954.8163812581072,1929.3011778156192
289,12,2016-12-03,250000.0,2012.124044164179,1890.4551760302504,2095.6705129880106,2053.652003674517,1488.538974762292
290,12,2012-11-26,0.0,1600.1393473669311,1600.1393473669311,1600.1393473669311,1600.1393473669311,1600.1393473669311
291,12,2013-05-21,4000.0,1577.681501316818,1627.949141652039,1627.949141652039,1627.949141652039,1627.949141652039
292,12,2014-07-08,1037778.0,1931.4913243477442,2046.355057305579,2007.8836432829905,2055.952897845452,2030.437694402964
293,12,2015-07-27,6634661.0,1669.863734621707,1865.5214143989863,2058.8214170060887,1965.6989750463872,2081.3754681260625
294,12,2016-08-02,2180898.0,1706.657939355363,1902.3156191326423,2107.5309560904025,2065.5124467769087,2118.1696728597185
295,12,2017-08-02,370319.0,2000.035756214455,1878.3668880805265,2083.5822250382867,2041.5637157247932,1476.450686812568
296,12,2017-04-24,250000.0,1999.9292190335932,1878.260350899665,2083.475687857425,2041.4571785439314,1476.3441496317062
297,12,2016-06-03,30000.0,2024.3639432449295,1868.6487444822067,1744.683801354239,1672.9910647049273,2084.502798209283
298,12,2017-05-25,125000.0,2033.4168387235788,1911.7479705896503,2116.9633075474107,2074.944798233917,1509.8317693216918
299,12,2016-02-25,315000.0,2050.9467495536337,1889.824500246387,2083.1245028534895,1694.1668204691077,2105.6785539734633
300,12,2014-06-05,59558.0,1927.543110800611,2042.4068437584458,2003.9354297358573,2052.004684298319,2026.4894808558308
301,12,2014-12-03,27982.0,1610.2512752216912,2037.6803716286613,1999.208957606073,2047.2782121685345,2021.7630087260466
302,12,2015-05-13,61129.0,1653.0108348432586,1848.668514620538,2041.9685172276406,1948.8460752679389,2064.522568347614
303,12,2015-12-09,114866.425,2029.7101899058234,1872.9838727182096,2066.2838753253122,1677.3261929409302,2088.8379264452856
304,12,2016-11-16,13000.0,2015.068824579636,1893.3999564457074,2098.6152934034676,2056.596784089974,1491.483755177749
305,12,2013-03-09,2500.0,1572.0541847754314,1572.0541847754314,1572.0541847754314,1572.0541847754314,1572.0541847754314
306,12,2013-09-11,0.0,1649.8737492819778,1628.6639383816773,1588.7535780636633,1649.8737492819778,1694.825615378121
307,12,2016-04-28,208239.11,2029.5876494347813,1873.8724506720582,1749.9075075440908,1678.214770894779,2089.7265043991342
308,12,2014-09-05,97248.0,1640.2779493299208,2067.707045736891,2029.2356317143026,2077.304886276764,2051.789682834276
309,12,2014-10-31,17988.0,1613.1862076388588,2040.615304045829,2002.1438900232406,2050.213144585702,2024.6979411432142
310,12,2015-04-20,8362.0,1660.1032674856115,1855.760947262891,2049.0609498699932,1955.9385079102917,2071.615000989967
311,13,2017-01-06,10000.0,1527.2688765261826,1666.5460796589462,1726.438763684687,1648.1722188292567,1531.1263339637926
312,13,2016-09-09,30000.0,1643.4476080457462,1508.0278623505926,1643.4476080457462,1703.3402920714868,1508.0278623505926
313,13,2016-11-10,33750.0,1654.272559882109,1518.8528141869556,1714.1652439078498,1650.2760928498801,1518.8528141869556
314,13,2016-09-20,0.0,1642.3227134049762,1506.9029677098226,1638.3262463727472,1702.2153974307168,1506.9029677098226
315,13,2016-08-02,0.0,1514.9953567493453,1514.9953567493453,1514.9953567493453,1514.9953567493453,1514.9953567493453
316,13,2017-08-02,123440.0,1519.2839224767586,1628.1560583853638,1661.9658228044138,1507.0104026999213,1523.1413799143688
317,13,2016-04-29,1527.7,1506.2595394661773,1506.2595394661773,1506.2595394661773,1506.2595394661773,1506.2595394661773
318,14,2017-03-27,0.03,2174.111378141257,1728.34615833696,1626.9501036302588,1570.3294385981862,1672.0000811041596
319,14,2017-01-20,25174.0,2200.0740206968803,1754.308800892583,1652.9127461858818,1596.2920811538092,1697.9627236597826
320,14,2017-05-18,2500.0,2169.0406499039823,1723.2754300996849,1621.8793753929838,1565.2587103609112,1666.9293528668845
321,14,2016-12-03,62500.0,2188.5706254864613,1742.805405682164,1641.409350975463,1584.7886859433904,1686.4593284493637
